step time f_darcy f_darcy_dpdx tau_avg u_bulk reynolds
13480 1.979370e+01 3.546149e-02 4.828738e-02 2.092995e-03 6.871485e-01 9.161980e+03
13490 1.980608e+01 3.546003e-02 4.827424e-02 2.093478e-03 6.872420e-01 9.163227e+03
13500 1.981846e+01 3.545856e-02 4.826111e-02 2.093962e-03 6.873355e-01 9.164473e+03
13510 1.983085e+01 3.545710e-02 4.824800e-02 2.094444e-03 6.874289e-01 9.165719e+03
13520 1.984322e+01 3.545565e-02 4.823490e-02 2.094927e-03 6.875222e-01 9.166963e+03
13530 1.985560e+01 3.545419e-02 4.822182e-02 2.095409e-03 6.876155e-01 9.168206e+03
13540 1.986798e+01 3.545273e-02 4.820875e-02 2.095891e-03 6.877087e-01 9.169449e+03
13550 1.988035e+01 3.545128e-02 4.819570e-02 2.096373e-03 6.878018e-01 9.170690e+03
13560 1.989272e+01 3.544983e-02 4.818266e-02 2.096854e-03 6.878948e-01 9.171931e+03
13570 1.990510e+01 3.544838e-02 4.816964e-02 2.097335e-03 6.879878e-01 9.173170e+03
13580 1.991747e+01 3.544694e-02 4.815663e-02 2.097816e-03 6.880807e-01 9.174409e+03
13590 1.992983e+01 3.544549e-02 4.814364e-02 2.098297e-03 6.881735e-01 9.175647e+03
13600 1.994220e+01 3.544405e-02 4.813067e-02 2.098777e-03 6.882663e-01 9.176883e+03
13610 1.995456e+01 3.544261e-02 4.811771e-02 2.099257e-03 6.883589e-01 9.178119e+03
13620 1.996693e+01 3.544117e-02 4.810476e-02 2.099737e-03 6.884516e-01 9.179354e+03
13630 1.997929e+01 3.543973e-02 4.809183e-02 2.100216e-03 6.885441e-01 9.180588e+03
13640 1.999165e+01 3.543830e-02 4.807892e-02 2.100695e-03 6.886366e-01 9.181821e+03
13650 2.000401e+01 3.543686e-02 4.806602e-02 2.101174e-03 6.887290e-01 9.183053e+03
13660 2.001636e+01 3.543543e-02 4.805313e-02 2.101652e-03 6.888213e-01 9.184284e+03
13670 2.002872e+01 3.543400e-02 4.804027e-02 2.102131e-03 6.889135e-01 9.185514e+03
13680 2.004107e+01 3.543258e-02 4.802741e-02 2.102609e-03 6.890057e-01 9.186743e+03
13690 2.005342e+01 3.543115e-02 4.801457e-02 2.103086e-03 6.890978e-01 9.187971e+03
13700 2.006577e+01 3.542973e-02 4.800175e-02 2.103564e-03 6.891899e-01 9.189199e+03
13710 2.007812e+01 3.542831e-02 4.798894e-02 2.104041e-03 6.892819e-01 9.190425e+03
13720 2.009047e+01 3.542689e-02 4.797614e-02 2.104517e-03 6.893738e-01 9.191650e+03
13730 2.010282e+01 3.542547e-02 4.796336e-02 2.104994e-03 6.894656e-01 9.192875e+03
13740 2.011516e+01 3.542405e-02 4.795060e-02 2.105470e-03 6.895574e-01 9.194098e+03
13750 2.012750e+01 3.542264e-02 4.793785e-02 2.105946e-03 6.896491e-01 9.195321e+03
13760 2.013984e+01 3.542123e-02 4.792512e-02 2.106422e-03 6.897407e-01 9.196542e+03
13770 2.015218e+01 3.541982e-02 4.791240e-02 2.106897e-03 6.898322e-01 9.197763e+03
13780 2.016452e+01 3.541841e-02 4.789969e-02 2.107372e-03 6.899237e-01 9.198983e+03
13790 2.017686e+01 3.541700e-02 4.788700e-02 2.107847e-03 6.900151e-01 9.200202e+03
13800 2.018919e+01 3.541560e-02 4.787432e-02 2.108321e-03 6.901065e-01 9.201420e+03
13810 2.020152e+01 3.541420e-02 4.786166e-02 2.108795e-03 6.901977e-01 9.202636e+03
13820 2.021386e+01 3.541280e-02 4.784902e-02 2.109269e-03 6.902889e-01 9.203852e+03
13830 2.022618e+01 3.541140e-02 4.783639e-02 2.109743e-03 6.903801e-01 9.205068e+03
13840 2.023851e+01 3.541000e-02 4.782377e-02 2.110216e-03 6.904711e-01 9.206282e+03
13850 2.025084e+01 3.540860e-02 4.781117e-02 2.110689e-03 6.905621e-01 9.207495e+03
13860 2.026317e+01 3.540721e-02 4.779858e-02 2.111162e-03 6.906530e-01 9.208707e+03
13870 2.027549e+01 3.540582e-02 4.778601e-02 2.111635e-03 6.907439e-01 9.209919e+03
13880 2.028781e+01 3.540443e-02 4.777345e-02 2.112107e-03 6.908347e-01 9.211129e+03
13890 2.030013e+01 3.540304e-02 4.776090e-02 2.112579e-03 6.909254e-01 9.212339e+03
13900 2.031245e+01 3.540166e-02 4.774838e-02 2.113050e-03 6.910160e-01 9.213547e+03
13910 2.032477e+01 3.540027e-02 4.773586e-02 2.113522e-03 6.911066e-01 9.214755e+03
13920 2.033708e+01 3.539889e-02 4.772336e-02 2.113993e-03 6.911971e-01 9.215962e+03
13930 2.034940e+01 3.539751e-02 4.771087e-02 2.114464e-03 6.912875e-01 9.217167e+03
13940 2.036171e+01 3.539613e-02 4.769840e-02 2.114934e-03 6.913779e-01 9.218372e+03
13950 2.037402e+01 3.539475e-02 4.768595e-02 2.115404e-03 6.914682e-01 9.219576e+03
13960 2.038633e+01 3.539338e-02 4.767350e-02 2.115874e-03 6.915584e-01 9.220779e+03
13970 2.039864e+01 3.539201e-02 4.766108e-02 2.116344e-03 6.916486e-01 9.221981e+03
13980 2.041095e+01 3.539064e-02 4.764866e-02 2.116813e-03 6.917387e-01 9.223183e+03
13990 2.042325e+01 3.538927e-02 4.763626e-02 2.117282e-03 6.918287e-01 9.224383e+03
14000 2.043555e+01 3.538790e-02 4.762388e-02 2.117751e-03 6.919187e-01 9.225582e+03
14010 2.044786e+01 3.538653e-02 4.761151e-02 2.118219e-03 6.920085e-01 9.226781e+03
14020 2.046016e+01 3.538517e-02 4.759915e-02 2.118688e-03 6.920984e-01 9.227978e+03
14030 2.047246e+01 3.538381e-02 4.758681e-02 2.119156e-03 6.921881e-01 9.229175e+03
14040 2.048475e+01 3.538245e-02 4.757448e-02 2.119623e-03 6.922778e-01 9.230371e+03
14050 2.049705e+01 3.538109e-02 4.756217e-02 2.120091e-03 6.923674e-01 9.231565e+03
14060 2.050934e+01 3.537973e-02 4.754987e-02 2.120558e-03 6.924569e-01 9.232759e+03
14070 2.052164e+01 3.537838e-02 4.753758e-02 2.121024e-03 6.925464e-01 9.233952e+03
14080 2.053393e+01 3.537702e-02 4.752531e-02 2.121491e-03 6.926358e-01 9.235144e+03
14090 2.054622e+01 3.537567e-02 4.751305e-02 2.121957e-03 6.927252e-01 9.236335e+03
14100 2.055851e+01 3.537432e-02 4.750081e-02 2.122423e-03 6.928144e-01 9.237526e+03
14110 2.057079e+01 3.537297e-02 4.748858e-02 2.122889e-03 6.929036e-01 9.238715e+03
14120 2.058308e+01 3.537163e-02 4.747637e-02 2.123354e-03 6.929927e-01 9.239903e+03
14130 2.059536e+01 3.537028e-02 4.746416e-02 2.123819e-03 6.930818e-01 9.241091e+03
14140 2.060764e+01 3.536894e-02 4.745198e-02 2.124284e-03 6.931708e-01 9.242277e+03
14150 2.061992e+01 3.536760e-02 4.743981e-02 2.124749e-03 6.932597e-01 9.243463e+03
14160 2.063220e+01 3.536626e-02 4.742765e-02 2.125213e-03 6.933486e-01 9.244648e+03
14170 2.064448e+01 3.536492e-02 4.741550e-02 2.125677e-03 6.934374e-01 9.245832e+03
14180 2.065676e+01 3.536359e-02 4.740337e-02 2.126140e-03 6.935261e-01 9.247015e+03
14190 2.066903e+01 3.536225e-02 4.739125e-02 2.126604e-03 6.936148e-01 9.248197e+03
14200 2.068130e+01 3.536092e-02 4.737915e-02 2.127067e-03 6.937034e-01 9.249378e+03
14210 2.069358e+01 3.535959e-02 4.736706e-02 2.127530e-03 6.937919e-01 9.250558e+03
14220 2.070585e+01 3.535826e-02 4.735498e-02 2.127992e-03 6.938803e-01 9.251738e+03
14230 2.071811e+01 3.535693e-02 4.734292e-02 2.128455e-03 6.939687e-01 9.252916e+03
14240 2.073038e+01 3.535561e-02 4.733087e-02 2.128917e-03 6.940570e-01 9.254094e+03
14250 2.074265e+01 3.535429e-02 4.731884e-02 2.129378e-03 6.941453e-01 9.255270e+03
14260 2.075491e+01 3.535296e-02 4.730682e-02 2.129840e-03 6.942335e-01 9.256446e+03
14270 2.076717e+01 3.535164e-02 4.729481e-02 2.130301e-03 6.943216e-01 9.257621e+03
14280 2.077944e+01 3.535033e-02 4.728282e-02 2.130762e-03 6.944096e-01 9.258795e+03
14290 2.079169e+01 3.534901e-02 4.727084e-02 2.131222e-03 6.944976e-01 9.259968e+03
14300 2.080395e+01 3.534769e-02 4.725888e-02 2.131683e-03 6.945855e-01 9.261140e+03
14310 2.081621e+01 3.534638e-02 4.724692e-02 2.132143e-03 6.946734e-01 9.262312e+03
14320 2.082846e+01 3.534507e-02 4.723499e-02 2.132603e-03 6.947612e-01 9.263482e+03
14330 2.084072e+01 3.534376e-02 4.722306e-02 2.133062e-03 6.948489e-01 9.264652e+03
14340 2.085297e+01 3.534245e-02 4.721115e-02 2.133521e-03 6.949365e-01 9.265820e+03
14350 2.086522e+01 3.534115e-02 4.719925e-02 2.133980e-03 6.950241e-01 9.266988e+03
14360 2.087747e+01 3.533984e-02 4.718737e-02 2.134439e-03 6.951116e-01 9.268155e+03
14370 2.088972e+01 3.533854e-02 4.717550e-02 2.134897e-03 6.951991e-01 9.269321e+03
14380 2.090196e+01 3.533724e-02 4.716364e-02 2.135355e-03 6.952864e-01 9.270486e+03
14390 2.091421e+01 3.533594e-02 4.715180e-02 2.135813e-03 6.953738e-01 9.271650e+03
14400 2.092645e+01 3.533464e-02 4.713997e-02 2.136271e-03 6.954610e-01 9.272813e+03
14410 2.093869e+01 3.533334e-02 4.712815e-02 2.136728e-03 6.955482e-01 9.273976e+03
14420 2.095093e+01 3.533205e-02 4.711635e-02 2.137185e-03 6.956353e-01 9.275137e+03
14430 2.096317e+01 3.533076e-02 4.710456e-02 2.137641e-03 6.957224e-01 9.276298e+03
14440 2.097541e+01 3.532946e-02 4.709278e-02 2.138098e-03 6.958093e-01 9.277458e+03
14450 2.098765e+01 3.532818e-02 4.708102e-02 2.138554e-03 6.958963e-01 9.278617e+03
14460 2.099988e+01 3.532689e-02 4.706927e-02 2.139010e-03 6.959831e-01 9.279775e+03
14470 2.101211e+01 3.532560e-02 4.705753e-02 2.139465e-03 6.960699e-01 9.280932e+03
14480 2.102435e+01 3.532432e-02 4.704581e-02 2.139921e-03 6.961566e-01 9.282088e+03
14490 2.103658e+01 3.532303e-02 4.703410e-02 2.140376e-03 6.962433e-01 9.283243e+03
14500 2.104880e+01 3.532175e-02 4.702240e-02 2.140830e-03 6.963298e-01 9.284398e+03
14510 2.106103e+01 3.532047e-02 4.701072e-02 2.141285e-03 6.964164e-01 9.285552e+03
14520 2.107326e+01 3.531919e-02 4.699905e-02 2.141739e-03 6.965028e-01 9.286704e+03
14530 2.108548e+01 3.531792e-02 4.698739e-02 2.142193e-03 6.965892e-01 9.287856e+03
14540 2.109770e+01 3.531664e-02 4.697575e-02 2.142647e-03 6.966755e-01 9.289007e+03
14550 2.110992e+01 3.531537e-02 4.696412e-02 2.143100e-03 6.967618e-01 9.290157e+03
14560 2.112214e+01 3.531410e-02 4.695250e-02 2.143553e-03 6.968480e-01 9.291306e+03
14570 2.113436e+01 3.531283e-02 4.694090e-02 2.144006e-03 6.969341e-01 9.292455e+03
14580 2.114658e+01 3.531156e-02 4.692931e-02 2.144458e-03 6.970202e-01 9.293602e+03
14590 2.115880e+01 3.531029e-02 4.691773e-02 2.144911e-03 6.971062e-01 9.294749e+03
14600 2.117101e+01 3.530903e-02 4.690617e-02 2.145363e-03 6.971921e-01 9.295895e+03
14610 2.118322e+01 3.530777e-02 4.689461e-02 2.145814e-03 6.972780e-01 9.297039e+03
14620 2.119543e+01 3.530650e-02 4.688308e-02 2.146266e-03 6.973638e-01 9.298184e+03
14630 2.120764e+01 3.530524e-02 4.687155e-02 2.146717e-03 6.974495e-01 9.299327e+03
14640 2.121985e+01 3.530399e-02 4.686004e-02 2.147168e-03 6.975352e-01 9.300469e+03
14650 2.123206e+01 3.530273e-02 4.684854e-02 2.147618e-03 6.976208e-01 9.301610e+03
14660 2.124426e+01 3.530147e-02 4.683705e-02 2.148069e-03 6.977063e-01 9.302751e+03
14670 2.125647e+01 3.530022e-02 4.682558e-02 2.148519e-03 6.977918e-01 9.303891e+03
14680 2.126867e+01 3.529897e-02 4.681412e-02 2.148968e-03 6.978772e-01 9.305029e+03
14690 2.128087e+01 3.529772e-02 4.680267e-02 2.149418e-03 6.979625e-01 9.306167e+03
14700 2.129307e+01 3.529647e-02 4.679123e-02 2.149867e-03 6.980478e-01 9.307304e+03
14710 2.130527e+01 3.529522e-02 4.677981e-02 2.150316e-03 6.981330e-01 9.308441e+03
14720 2.131747e+01 3.529398e-02 4.676840e-02 2.150765e-03 6.982182e-01 9.309576e+03
14730 2.132966e+01 3.529273e-02 4.675700e-02 2.151213e-03 6.983033e-01 9.310710e+03
14740 2.134186e+01 3.529149e-02 4.674562e-02 2.151661e-03 6.983883e-01 9.311844e+03
14750 2.135405e+01 3.529025e-02 4.673425e-02 2.152109e-03 6.984733e-01 9.312977e+03
14760 2.136624e+01 3.528901e-02 4.672289e-02 2.152557e-03 6.985582e-01 9.314109e+03
14770 2.137843e+01 3.528777e-02 4.671155e-02 2.153004e-03 6.986430e-01 9.315240e+03
14780 2.139062e+01 3.528654e-02 4.670021e-02 2.153451e-03 6.987277e-01 9.316370e+03
14790 2.140280e+01 3.528530e-02 4.668889e-02 2.153898e-03 6.988124e-01 9.317499e+03
14800 2.141499e+01 3.528407e-02 4.667759e-02 2.154344e-03 6.988971e-01 9.318628e+03
14810 2.142717e+01 3.528284e-02 4.666629e-02 2.154791e-03 6.989817e-01 9.319755e+03
14820 2.143936e+01 3.528161e-02 4.665501e-02 2.155236e-03 6.990662e-01 9.320882e+03
14830 2.145154e+01 3.528038e-02 4.664374e-02 2.155682e-03 6.991506e-01 9.322008e+03
14840 2.146372e+01 3.527915e-02 4.663248e-02 2.156128e-03 6.992350e-01 9.323133e+03
14850 2.147589e+01 3.527793e-02 4.662124e-02 2.156573e-03 6.993193e-01 9.324257e+03
14860 2.148807e+01 3.527670e-02 4.661001e-02 2.157017e-03 6.994036e-01 9.325381e+03
14870 2.150025e+01 3.527548e-02 4.659879e-02 2.157462e-03 6.994877e-01 9.326503e+03
14880 2.151242e+01 3.527426e-02 4.658758e-02 2.157906e-03 6.995719e-01 9.327625e+03
14890 2.152459e+01 3.527304e-02 4.657639e-02 2.158350e-03 6.996559e-01 9.328746e+03
14900 2.153677e+01 3.527182e-02 4.656521e-02 2.158794e-03 6.997399e-01 9.329866e+03
14910 2.154894e+01 3.527061e-02 4.655404e-02 2.159238e-03 6.998239e-01 9.330985e+03
14920 2.156110e+01 3.526939e-02 4.654288e-02 2.159681e-03 6.999077e-01 9.332103e+03
14930 2.157327e+01 3.526818e-02 4.653174e-02 2.160124e-03 6.999915e-01 9.333221e+03
14940 2.158544e+01 3.526697e-02 4.652060e-02 2.160566e-03 7.000753e-01 9.334337e+03
14950 2.159760e+01 3.526576e-02 4.650949e-02 2.161009e-03 7.001590e-01 9.335453e+03
14960 2.160976e+01 3.526455e-02 4.649838e-02 2.161451e-03 7.002426e-01 9.336568e+03
14970 2.162193e+01 3.526334e-02 4.648728e-02 2.161893e-03 7.003261e-01 9.337682e+03
14980 2.163409e+01 3.526214e-02 4.647620e-02 2.162334e-03 7.004096e-01 9.338795e+03
14990 2.164624e+01 3.526093e-02 4.646513e-02 2.162776e-03 7.004931e-01 9.339907e+03
15000 2.165840e+01 3.525973e-02 4.645407e-02 2.163217e-03 7.005764e-01 9.341019e+03
15010 2.167056e+01 3.525853e-02 4.644303e-02 2.163657e-03 7.006597e-01 9.342130e+03
15020 2.168271e+01 3.525733e-02 4.643200e-02 2.164098e-03 7.007430e-01 9.343239e+03
15030 2.169486e+01 3.525613e-02 4.642098e-02 2.164538e-03 7.008261e-01 9.344348e+03
15040 2.170702e+01 3.525494e-02 4.640997e-02 2.164978e-03 7.009092e-01 9.345457e+03
15050 2.171917e+01 3.525374e-02 4.639897e-02 2.165418e-03 7.009923e-01 9.346564e+03
15060 2.173132e+01 3.525255e-02 4.638799e-02 2.165857e-03 7.010753e-01 9.347670e+03
15070 2.174346e+01 3.525136e-02 4.637702e-02 2.166296e-03 7.011582e-01 9.348776e+03
15080 2.175561e+01 3.525017e-02 4.636606e-02 2.166735e-03 7.012411e-01 9.349881e+03
15090 2.176775e+01 3.524898e-02 4.635511e-02 2.167174e-03 7.013239e-01 9.350985e+03
15100 2.177990e+01 3.524779e-02 4.634417e-02 2.167612e-03 7.014066e-01 9.352088e+03
15110 2.179204e+01 3.524660e-02 4.633325e-02 2.168050e-03 7.014893e-01 9.353190e+03
15120 2.180418e+01 3.524542e-02 4.632234e-02 2.168488e-03 7.015719e-01 9.354292e+03
15130 2.181632e+01 3.524424e-02 4.631144e-02 2.168926e-03 7.016544e-01 9.355393e+03
15140 2.182846e+01 3.524305e-02 4.630055e-02 2.169363e-03 7.017369e-01 9.356492e+03
15150 2.184060e+01 3.524187e-02 4.628968e-02 2.169800e-03 7.018194e-01 9.357591e+03
15160 2.185273e+01 3.524070e-02 4.627882e-02 2.170237e-03 7.019017e-01 9.358690e+03
15170 2.186486e+01 3.523952e-02 4.626797e-02 2.170673e-03 7.019840e-01 9.359787e+03
15180 2.187700e+01 3.523834e-02 4.625713e-02 2.171109e-03 7.020663e-01 9.360883e+03
15190 2.188913e+01 3.523717e-02 4.624630e-02 2.171545e-03 7.021484e-01 9.361979e+03
15200 2.190126e+01 3.523600e-02 4.623548e-02 2.171981e-03 7.022305e-01 9.363074e+03
15210 2.191339e+01 3.523483e-02 4.622468e-02 2.172416e-03 7.023126e-01 9.364168e+03
15220 2.192551e+01 3.523366e-02 4.621389e-02 2.172851e-03 7.023946e-01 9.365261e+03
15230 2.193764e+01 3.523249e-02 4.620311e-02 2.173286e-03 7.024765e-01 9.366354e+03
15240 2.194976e+01 3.523132e-02 4.619234e-02 2.173721e-03 7.025584e-01 9.367445e+03
15250 2.196189e+01 3.523016e-02 4.618159e-02 2.174155e-03 7.026402e-01 9.368536e+03
15260 2.197401e+01 3.522899e-02 4.617085e-02 2.174589e-03 7.027219e-01 9.369626e+03
15270 2.198613e+01 3.522783e-02 4.616011e-02 2.175023e-03 7.028036e-01 9.370715e+03
15280 2.199825e+01 3.522667e-02 4.614940e-02 2.175457e-03 7.028852e-01 9.371803e+03
15290 2.201037e+01 3.522551e-02 4.613869e-02 2.175890e-03 7.029668e-01 9.372891e+03
15300 2.202248e+01 3.522435e-02 4.612799e-02 2.176323e-03 7.030483e-01 9.373977e+03
15310 2.203460e+01 3.522319e-02 4.611731e-02 2.176755e-03 7.031297e-01 9.375063e+03
15320 2.204671e+01 3.522204e-02 4.610663e-02 2.177188e-03 7.032111e-01 9.376148e+03
15330 2.205882e+01 3.522088e-02 4.609597e-02 2.177620e-03 7.032924e-01 9.377232e+03
15340 2.207093e+01 3.521973e-02 4.608532e-02 2.178052e-03 7.033737e-01 9.378315e+03
15350 2.208304e+01 3.521858e-02 4.607469e-02 2.178484e-03 7.034548e-01 9.379398e+03
15360 2.209515e+01 3.521743e-02 4.606406e-02 2.178915e-03 7.035360e-01 9.380480e+03
15370 2.210726e+01 3.521628e-02 4.605345e-02 2.179346e-03 7.036170e-01 9.381561e+03
15380 2.211936e+01 3.521514e-02 4.604284e-02 2.179777e-03 7.036981e-01 9.382641e+03
15390 2.213147e+01 3.521399e-02 4.603225e-02 2.180208e-03 7.037790e-01 9.383720e+03
15400 2.214357e+01 3.521285e-02 4.602167e-02 2.180638e-03 7.038599e-01 9.384798e+03
15410 2.215567e+01 3.521170e-02 4.601111e-02 2.181068e-03 7.039407e-01 9.385876e+03
15420 2.216777e+01 3.521056e-02 4.600055e-02 2.181498e-03 7.040215e-01 9.386953e+03
15430 2.217987e+01 3.520942e-02 4.599001e-02 2.181927e-03 7.041022e-01 9.388029e+03
15440 2.219197e+01 3.520828e-02 4.597947e-02 2.182357e-03 7.041828e-01 9.389104e+03
15450 2.220406e+01 3.520715e-02 4.596895e-02 2.182786e-03 7.042634e-01 9.390179e+03
15460 2.221616e+01 3.520601e-02 4.595844e-02 2.183214e-03 7.043439e-01 9.391252e+03
15470 2.222825e+01 3.520488e-02 4.594794e-02 2.183643e-03 7.044244e-01 9.392325e+03
15480 2.224034e+01 3.520374e-02 4.593746e-02 2.184071e-03 7.045048e-01 9.393397e+03
15490 2.225244e+01 3.520261e-02 4.592698e-02 2.184499e-03 7.045851e-01 9.394468e+03
15500 2.226452e+01 3.520148e-02 4.591652e-02 2.184927e-03 7.046654e-01 9.395539e+03
15510 2.227661e+01 3.520035e-02 4.590607e-02 2.185354e-03 7.047456e-01 9.396608e+03
15520 2.228870e+01 3.519923e-02 4.589563e-02 2.185781e-03 7.048258e-01 9.397677e+03
15530 2.230079e+01 3.519810e-02 4.588520e-02 2.186208e-03 7.049059e-01 9.398745e+03
15540 2.231287e+01 3.519698e-02 4.587478e-02 2.186635e-03 7.049859e-01 9.399812e+03
15550 2.232495e+01 3.519585e-02 4.586437e-02 2.187061e-03 7.050659e-01 9.400878e+03
15560 2.233703e+01 3.519473e-02 4.585398e-02 2.187487e-03 7.051458e-01 9.401944e+03
15570 2.234911e+01 3.519361e-02 4.584359e-02 2.187913e-03 7.052257e-01 9.403009e+03
15580 2.236119e+01 3.519249e-02 4.583322e-02 2.188339e-03 7.053055e-01 9.404073e+03
15590 2.237327e+01 3.519137e-02 4.582286e-02 2.188764e-03 7.053852e-01 9.405136e+03
15600 2.238535e+01 3.519026e-02 4.581251e-02 2.189189e-03 7.054649e-01 9.406198e+03
15610 2.239742e+01 3.518914e-02 4.580217e-02 2.189614e-03 7.055445e-01 9.407260e+03
15620 2.240950e+01 3.518803e-02 4.579184e-02 2.190038e-03 7.056240e-01 9.408321e+03
15630 2.242157e+01 3.518692e-02 4.578152e-02 2.190463e-03 7.057035e-01 9.409381e+03
15640 2.243364e+01 3.518581e-02 4.577122e-02 2.190887e-03 7.057830e-01 9.410440e+03
15650 2.244571e+01 3.518470e-02 4.576093e-02 2.191310e-03 7.058624e-01 9.411498e+03
15660 2.245778e+01 3.518359e-02 4.575064e-02 2.191734e-03 7.059417e-01 9.412556e+03
15670 2.246985e+01 3.518248e-02 4.574037e-02 2.192157e-03 7.060209e-01 9.413612e+03
15680 2.248191e+01 3.518138e-02 4.573011e-02 2.192580e-03 7.061001e-01 9.414668e+03
15690 2.249398e+01 3.518027e-02 4.571986e-02 2.193003e-03 7.061793e-01 9.415724e+03
15700 2.250604e+01 3.517917e-02 4.570962e-02 2.193425e-03 7.062584e-01 9.416778e+03
15710 2.251810e+01 3.517807e-02 4.569940e-02 2.193847e-03 7.063374e-01 9.417832e+03
15720 2.253016e+01 3.517697e-02 4.568918e-02 2.194269e-03 7.064163e-01 9.418885e+03
15730 2.254222e+01 3.517587e-02 4.567898e-02 2.194691e-03 7.064952e-01 9.419937e+03
15740 2.255428e+01 3.517477e-02 4.566878e-02 2.195112e-03 7.065741e-01 9.420988e+03
15750 2.256634e+01 3.517368e-02 4.565860e-02 2.195533e-03 7.066529e-01 9.422038e+03
15760 2.257839e+01 3.517258e-02 4.564843e-02 2.195954e-03 7.067316e-01 9.423088e+03
15770 2.259045e+01 3.517149e-02 4.563827e-02 2.196375e-03 7.068103e-01 9.424137e+03
15780 2.260250e+01 3.517040e-02 4.562812e-02 2.196795e-03 7.068889e-01 9.425185e+03
15790 2.261455e+01 3.516931e-02 4.561798e-02 2.197215e-03 7.069674e-01 9.426232e+03
15800 2.262660e+01 3.516822e-02 4.560785e-02 2.197635e-03 7.070459e-01 9.427279e+03
15810 2.263865e+01 3.516713e-02 4.559774e-02 2.198055e-03 7.071243e-01 9.428325e+03
15820 2.265070e+01 3.516604e-02 4.558763e-02 2.198474e-03 7.072027e-01 9.429369e+03
15830 2.266275e+01 3.516496e-02 4.557754e-02 2.198893e-03 7.072810e-01 9.430414e+03
15840 2.267479e+01 3.516387e-02 4.556745e-02 2.199312e-03 7.073593e-01 9.431457e+03
15850 2.268683e+01 3.516279e-02 4.555738e-02 2.199730e-03 7.074375e-01 9.432500e+03
15860 2.269888e+01 3.516171e-02 4.554732e-02 2.200149e-03 7.075156e-01 9.433541e+03
15870 2.271092e+01 3.516063e-02 4.553727e-02 2.200567e-03 7.075937e-01 9.434583e+03
15880 2.272296e+01 3.515955e-02 4.552722e-02 2.200984e-03 7.076717e-01 9.435623e+03
15890 2.273500e+01 3.515847e-02 4.551720e-02 2.201402e-03 7.077497e-01 9.436662e+03
15900 2.274704e+01 3.515739e-02 4.550718e-02 2.201819e-03 7.078276e-01 9.437701e+03
15910 2.275907e+01 3.515632e-02 4.549717e-02 2.202236e-03 7.079054e-01 9.438739e+03
15920 2.277111e+01 3.515525e-02 4.548717e-02 2.202653e-03 7.079832e-01 9.439776e+03
15930 2.278314e+01 3.515417e-02 4.547719e-02 2.203069e-03 7.080609e-01 9.440812e+03
15940 2.279517e+01 3.515310e-02 4.546721e-02 2.203486e-03 7.081386e-01 9.441848e+03
15950 2.280720e+01 3.515203e-02 4.545725e-02 2.203902e-03 7.082162e-01 9.442883e+03
15960 2.281923e+01 3.515096e-02 4.544729e-02 2.204317e-03 7.082938e-01 9.443917e+03
15970 2.283126e+01 3.514990e-02 4.543735e-02 2.204733e-03 7.083713e-01 9.444950e+03
15980 2.284329e+01 3.514883e-02 4.542742e-02 2.205148e-03 7.084487e-01 9.445983e+03
15990 2.285532e+01 3.514777e-02 4.541749e-02 2.205563e-03 7.085261e-01 9.447014e+03
16000 2.286734e+01 3.514670e-02 4.540758e-02 2.205977e-03 7.086034e-01 9.448045e+03
16010 2.287937e+01 3.514564e-02 4.539768e-02 2.206392e-03 7.086807e-01 9.449076e+03
16020 2.289139e+01 3.514458e-02 4.538779e-02 2.206806e-03 7.087579e-01 9.450105e+03
16030 2.290341e+01 3.514352e-02 4.537791e-02 2.207220e-03 7.088350e-01 9.451134e+03
16040 2.291543e+01 3.514246e-02 4.536804e-02 2.207634e-03 7.089121e-01 9.452162e+03
16050 2.292745e+01 3.514140e-02 4.535819e-02 2.208047e-03 7.089891e-01 9.453189e+03
16060 2.293946e+01 3.514035e-02 4.534834e-02 2.208460e-03 7.090661e-01 9.454215e+03
16070 2.295148e+01 3.513929e-02 4.533850e-02 2.208873e-03 7.091430e-01 9.455241e+03
16080 2.296350e+01 3.513824e-02 4.532867e-02 2.209286e-03 7.092199e-01 9.456265e+03
16090 2.297551e+01 3.513719e-02 4.531886e-02 2.209698e-03 7.092967e-01 9.457289e+03
16100 2.298752e+01 3.513614e-02 4.530905e-02 2.210110e-03 7.093735e-01 9.458313e+03
16110 2.299953e+01 3.513509e-02 4.529926e-02 2.210522e-03 7.094501e-01 9.459335e+03
16120 2.301154e+01 3.513404e-02 4.528947e-02 2.210934e-03 7.095268e-01 9.460357e+03
16130 2.302355e+01 3.513299e-02 4.527970e-02 2.211345e-03 7.096033e-01 9.461378e+03
16140 2.303556e+01 3.513195e-02 4.526994e-02 2.211756e-03 7.096799e-01 9.462398e+03
16150 2.304757e+01 3.513090e-02 4.526018e-02 2.212167e-03 7.097563e-01 9.463418e+03
16160 2.305957e+01 3.512986e-02 4.525044e-02 2.212577e-03 7.098327e-01 9.464436e+03
16170 2.307157e+01 3.512882e-02 4.524071e-02 2.212988e-03 7.099091e-01 9.465454e+03
16180 2.308358e+01 3.512778e-02 4.523099e-02 2.213398e-03 7.099854e-01 9.466471e+03
16190 2.309558e+01 3.512674e-02 4.522128e-02 2.213808e-03 7.100616e-01 9.467488e+03
16200 2.310758e+01 3.512570e-02 4.521157e-02 2.214217e-03 7.101378e-01 9.468503e+03
