step time inner_iter continuity_l2 mom_u_l2 mom_v_l2
3190 5.332762e+00 1 5.826822e-06 5.492164e-12 1.922531e-15
3200 5.349330e+00 1 5.817160e-06 5.470477e-12 1.916026e-15
3210 5.365890e+00 1 5.813873e-06 5.449164e-12 1.909637e-15
3220 5.382442e+00 1 5.816768e-06 5.428220e-12 1.903365e-15
3230 5.398985e+00 1 5.825681e-06 5.407638e-12 1.897209e-15
3240 5.415521e+00 1 5.840436e-06 5.387416e-12 1.891168e-15
3250 5.432049e+00 1 5.860841e-06 5.367548e-12 1.885240e-15
3260 5.448569e+00 1 5.886694e-06 5.348028e-12 1.879424e-15
3270 5.465081e+00 1 5.917784e-06 5.328854e-12 1.873719e-15
3280 5.481585e+00 1 5.953890e-06 5.310019e-12 1.868122e-15
3290 5.498081e+00 1 5.994786e-06 5.291520e-12 1.862632e-15
3300 5.514569e+00 1 6.040239e-06 5.273351e-12 1.857248e-15
3310 5.531049e+00 1 6.090013e-06 5.255510e-12 1.851968e-15
3320 5.547521e+00 1 6.143865e-06 5.237991e-12 1.846791e-15
3330 5.563986e+00 1 6.202002e-06 5.220704e-12 1.841713e-15
3340 5.580442e+00 1 6.268256e-06 7.572774e-12 2.454368e-15
3350 5.596890e+00 1 6.337037e-06 7.541155e-12 2.445226e-15
3360 5.613330e+00 1 6.409724e-06 7.510109e-12 2.436247e-15
3370 5.629763e+00 1 6.485513e-06 7.479626e-12 2.427433e-15
3380 5.646187e+00 1 6.563249e-06 7.449693e-12 2.418783e-15
3390 5.662603e+00 1 6.642143e-06 7.420300e-12 2.410297e-15
3400 5.679011e+00 1 6.721728e-06 7.391436e-12 2.401972e-15
3410 5.695412e+00 1 6.801735e-06 7.363090e-12 2.393809e-15
3420 5.711804e+00 1 6.882001e-06 7.335253e-12 2.385803e-15
3430 5.728189e+00 1 6.962416e-06 7.307915e-12 2.377955e-15
3440 5.744565e+00 1 7.042898e-06 7.281068e-12 2.370263e-15
3450 5.760934e+00 1 7.123379e-06 7.254703e-12 2.362724e-15
3460 5.777294e+00 1 7.203802e-06 7.228813e-12 2.355338e-15
3470 5.793647e+00 1 7.284116e-06 7.203388e-12 2.348104e-15
3480 5.809991e+00 1 7.364283e-06 7.178423e-12 2.341018e-15
3490 5.826328e+00 1 7.444269e-06 7.153909e-12 2.334080e-15
3500 5.842657e+00 1 7.524048e-06 7.129840e-12 2.327289e-15
3510 5.858978e+00 1 7.603597e-06 7.106209e-12 2.320641e-15
3520 5.875290e+00 1 7.682906e-06 7.083009e-12 2.314136e-15
3530 5.891595e+00 1 7.761968e-06 7.060235e-12 2.307771e-15
3540 5.907892e+00 1 7.840777e-06 7.037880e-12 2.301545e-15
3550 5.924181e+00 1 7.919332e-06 7.015939e-12 2.295455e-15
3560 5.940462e+00 1 7.997632e-06 6.994404e-12 2.289500e-15
3570 5.956735e+00 1 8.075679e-06 6.973272e-12 2.283678e-15
3580 5.973001e+00 1 8.153474e-06 6.952536e-12 2.277986e-15
3590 5.989258e+00 1 8.231016e-06 6.932192e-12 2.272424e-15
3600 6.005507e+00 1 8.308305e-06 6.912232e-12 2.266989e-15
3610 6.021749e+00 1 8.385414e-06 8.025135e-12 2.264669e-15
3620 6.037982e+00 1 8.462118e-06 7.205263e-12 2.270676e-15
3630 6.054208e+00 1 8.538624e-06 7.186540e-12 2.265622e-15
3640 6.070425e+00 1 8.614871e-06 7.168194e-12 2.260688e-15
3650 6.086635e+00 1 8.690849e-06 7.150219e-12 2.255872e-15
3660 6.102837e+00 1 8.766551e-06 7.132612e-12 2.251171e-15
3670 6.119031e+00 1 8.841968e-06 7.115366e-12 2.246584e-15
3680 6.135217e+00 1 8.917089e-06 7.098478e-12 2.242109e-15
3690 6.151396e+00 1 8.991905e-06 7.081943e-12 2.237745e-15
3700 6.167566e+00 1 9.066407e-06 7.065757e-12 2.233491e-15
3710 6.183729e+00 1 9.140583e-06 7.049915e-12 2.229343e-15
3720 6.199883e+00 1 9.214424e-06 7.034413e-12 2.225302e-15
3730 6.216030e+00 1 9.287916e-06 7.019247e-12 2.221365e-15
3740 6.232169e+00 1 9.361048e-06 7.004412e-12 2.217532e-15
